"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-22T00:00:00.0000000,2019-04-22T11:46:21.9840753Z,0,2019-04-22T11:46:21.9540000Z,"WeatherStation","201CF88E","8F3BABAAF887DCA1",27.299999237060547,1017.22216796875,42,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:46:52.3004358Z,0,2019-04-22T11:46:52.1980000Z,"WeatherStation","201CF88E","2A8CD14AEDDB8CDB",27.399999618530273,1017.22802734375,41.5,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:47:22.5153313Z,0,2019-04-22T11:47:22.4560000Z,"WeatherStation","201CF88E","D83F2271F02353D0",27.299999237060547,1017.273193359375,41.5,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:47:52.8253916Z,0,2019-04-22T11:47:52.7370000Z,"WeatherStation","201CF88E","D83F2271F02353D0",27.299999237060547,1017.233154296875,40.900001525878906,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:48:23.0613890Z,0,2019-04-22T11:48:22.9750000Z,"WeatherStation","201CF88E","C5E2E8F1B00C9156",27.399999618530273,1017.250244140625,40.700000762939453,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:48:53.2743038Z,0,2019-04-22T11:48:53.2350000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.30908203125,40.799999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:49:23.5953091Z,0,2019-04-22T11:49:23.4830000Z,"WeatherStation","201CF88E","0010CF35CDA21E1E",27.200000762939453,1017.255126953125,40.599998474121094,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:49:53.8315219Z,0,2019-04-22T11:49:53.7530000Z,"WeatherStation","201CF88E","741A3A726B61157D",27.200000762939453,1017.249755859375,41.099998474121094,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:50:24.0481794Z,0,2019-04-22T11:50:24.0010000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.323974609375,40.799999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:50:54.3580750Z,0,2019-04-22T11:50:54.2960000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.238037109375,40.5,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:51:24.5938067Z,0,2019-04-22T11:51:24.5210000Z,"WeatherStation","201CF88E","3442C6A111A654D9",27.200000762939453,1017.248779296875,41.200000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:51:54.8164191Z,0,2019-04-22T11:51:54.7840000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.27392578125,40.299999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:52:25.1366939Z,0,2019-04-22T11:52:25.0400000Z,"WeatherStation","201CF88E","053DBB4ED4EED995",27.100000381469727,1017.213623046875,40.900001525878906,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:52:55.3430246Z,0,2019-04-22T11:52:55.2920000Z,"WeatherStation","201CF88E","307F79EA12582FA9",27.100000381469727,1017.199951171875,40.400001525878906,5.1999998092651367,256,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:53:25.6750099Z,0,2019-04-22T11:53:25.5500000Z,"WeatherStation","201CF88E","CE966B1CD694264F",27,1017.253662109375,39.799999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:53:55.8883144Z,0,2019-04-22T11:53:55.8050000Z,"WeatherStation","201CF88E","0010CF35CDA21E1E",27.200000762939453,1017.161376953125,40.200000762939453,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:54:26.0981490Z,0,2019-04-22T11:54:26.0640000Z,"WeatherStation","201CF88E","053DBB4ED4EED995",27.100000381469727,1017.158447265625,40.299999237060547,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:54:56.4211736Z,0,2019-04-22T11:54:56.3390000Z,"WeatherStation","201CF88E","51626FDBCE90DCD9",27,1017.197998046875,40.099998474121094,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:55:26.6505865Z,0,2019-04-22T11:55:26.5890000Z,"WeatherStation","201CF88E","ACD63DD7EA410BB7",26.799999237060547,1017.127197265625,40,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:55:56.9628151Z,0,2019-04-22T11:55:56.8460000Z,"WeatherStation","201CF88E","0DA9A64623ACF19E",26.700000762939453,1017.127197265625,40.200000762939453,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:56:27.1664227Z,0,2019-04-22T11:56:27.1110000Z,"WeatherStation","201CF88E","76BC9B40E54CDA8F",26.799999237060547,1017.117431640625,40.400001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:56:57.3931483Z,0,2019-04-22T11:56:57.3570000Z,"WeatherStation","201CF88E","51626FDBCE90DCD9",27,1017.128173828125,40.099998474121094,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:57:27.7190132Z,0,2019-04-22T11:57:27.6280000Z,"WeatherStation","201CF88E","3A5460B29A62A248",26.899999618530273,1017.11572265625,39.5,5.1999998092651367,253,"CWF-MX-001"
